r_km,m_msun,epsilon_MeVfm3,p_r_MeVfm3,p_t_MeVfm3,sigma_MeVfm3,anisotropy_ratio_sigma_pr,f_metric,compactness_2m_r,NEC_r,NEC_t,SEC,DEC_r,DEC_t,phi_raw,Phi,gtt_minus
8.675,1.431812076636244,365.8698291818194,31.114154974263965,34.477057088896814,3.3629021146328477,0.10808270761055436,0.5125502024612358,0.4874497975387642,5.255406231781321e-10,5.299925450277459e-10,6.168243766341554e-10,4.4316071342133653e-10,4.3870879157172274e-10,0.3585717000294801,-0.49897592176597977,-0.36863368797240004
8.7,1.4395696728947822,364.0405490101449,30.50439491703913,33.81011136241201,3.3057164453728847,0.10836853031713078,0.5113174933115754,0.4886825066884246,5.223117404699867e-10,5.266879580255755e-10,6.118296439838873e-10,4.415462720672638e-10,4.3717005451167495e-10,0.3601609085635237,-0.4973867132319362,-0.3698072235829768
8.725,1.4473329896307536,362.2221238641583,29.89825320171027,33.146799941663716,3.2485467399534453,0.10865339583677146,0.5100899120640576,0.48991008793594243,5.191020180880081e-10,5.23402552483036e-10,6.068636940897974e-10,4.399414108762745e-10,4.3564087648124667e-10,0.36174976900937716,-0.4957978527860827,-0.3709842368426254
8.75,1.4551019401849883,360.41451982661715,29.295718522529903,32.48711516015544,3.1913966376255343,0.10893730546909737,0.5088674440148286,0.49113255598517136,5.159113961644961e-10,5.201362733501886e-10,6.019264467858585e-10,4.3834609991451847e-10,4.3412122272882604e-10,0.3633382531057037,-0.4942093686897561,-0.3721647161427506
8.775,1.462876439239493,358.6177024777059,28.696779406226142,31.831049129876714,3.134269723650575,0.10922026054849047,0.5076500741762098,0.4923499258237903,5.127398139446524e-10,5.168890646185236e-10,5.970178204324504e-10,4.3676030880459667e-10,4.3261105813072555e-10,0.3649263327255523,-0.49262128906990754,-0.37334864973012594
8.8,1.4706564028126574,356.831636907179,28.101424216050525,31.1785937455909,3.077169529540375,0.10950226244343894,0.5064377872823373,0.4935622127176627,5.095872098080159e-10,5.136608693427128e-10,5.921377319491473e-10,4.3518400673627836e-10,4.3111034720158143e-10,0.36651397987724094,-0.4910336419182189,-0.3745360257072332
8.825,1.4784417482542973,355.05628772640205,27.50964115579153,30.529740689098166,3.0200995333066327,0.10978331255588984,0.5052305677947625,0.4947694322052375,5.064535212897153e-10,5.104516296621929e-10,5.872860968472578e-10,4.3361716247712807e-10,4.2961905410465044e-10,0.36810116670521764,-0.4894464550902422,-0.37572683203261353
8.85,1.4862323942405364,353.2916190802873,26.92141827375328,29.884481433472985,2.963063159719709,0.11006341232060989,0.5040283999080086,0.4959716000919913,5.033386851015384e-10,5.072612868225766e-10,5.824628292621135e-10,4.320597443830396e-10,4.281371426620014e-10,0.3696878654908997,-0.48785975630456013,-0.37692105652122987
8.875,1.4940282607685378,351.5375946591243,26.336743466698934,29.242807247275262,2.9060637805763236,0.11034256320455292,0.5028312675550867,0.49716873244491333,5.002426371528122e-10,5.040897811968878e-10,5.776678419850991e-10,4.3051172040867655e-10,4.266645763646009e-10,0.3712740486534907,-0.4862735731419692,-0.37811868684484085
8.9,1.5018292691510775,349.79417771030325,25.75560448375858,28.60470919873452,2.8491047149759336,0.11062076670623561,0.501639154412967,0.49836084558703303,4.971653125710981e-10,5.009370523066223e-10,5.729010464954251e-10,4.289730581178195e-10,4.252013183822953e-10,0.3728596887507752,-0.48468793304468466,-0.37931971053238556
8.925,1.5096353420109758,348.0613310499305,25.177988930301012,27.970178159906474,2.7921892296054662,0.11089802435512013,0.5004520439080095,0.49954795609199054,4.941066457226932e-10,4.978030388426262e-10,5.681623529916353e-10,4.2744372469361703e-10,4.237473315736841e-10,0.37444475847989217,-0.4831028633155677,-0.3805241149703795
8.95,1.517446403275385,346.33901707433506,24.603884271769196,27.339204810801334,2.7353205390321365,0.11117433771100432,0.49926991922134834,0.5007300807786517,4.91066570232941e-10,4.94687678685794e-10,5.634516704228472e-10,4.2592368694874094e-10,4.2230257849588786e-10,0.3760292306780855,-0.4815183911173743,-0.3817318874033216
8.975,1.525262378169934,344.6271977714648,24.033277837479112,26.71177964348319,2.6785018060040775,0.11144970836341939,0.4980927632942339,0.5019072367057661,4.880450190063468e-10,4.915909089275827e-10,5.587689065197217e-10,4.2441291133544383e-10,4.208670214142079e-10,0.37761307832343316,-0.4799345434720267,-0.38294301493411126
9.0,1.533083193212743,342.92583473217195,23.466156824381482,26.087892966139965,2.6217361417584835,0.1117241379310345,0.496920558833329,0.503079441166671,4.850419242464981e-10,4.88512665890339e-10,5.541139678251585e-10,4.2291136395551953e-10,4.1944062231167867e-10,0.37919627453555405,-0.4783513472599058,-0.3841574845244768
9.025,1.5409087762083027,341.2348891613863,22.902508300786277,25.467534907123284,2.5650266063370033,0.11199762806106883,0.4957532883159603,0.5042467116840397,4.820572174757868e-10,4.854528851474398e-10,5.494867597247159e-10,4.214190105701638e-10,4.1802334289851077e-10,0.3807787925762931,-0.47676882921916675,-0.3853752829954138
9.05,1.5487390562412273,339.5543218891763,22.342319210049602,24.850695418957727,2.5083762089081234,0.11227018042871095,0.49459093399532517,0.5054090660046748,4.790908295549321e-10,4.824115015432421e-10,5.448871864767475e-10,4.199358166097365e-10,4.1661514462142656e-10,0.3823606058503844,-0.47518701594507545,-0.38659639702763365
9.075,1.5565739636698859,337.8840933816957,21.785576374222746,24.237364282318996,2.4517879080962524,0.11254179673654498,0.4934334779056515,0.5065665220943485,4.76142690702304e-10,4.793884492128411e-10,5.403151512422597e-10,4.1846174718342247e-10,4.152159886728854e-10,0.38394168790609245,-0.4736059338893674,-0.38782081316202266
9.1,1.5644134301199082,336.22416375201686,21.23226649766313,23.627531109980385,2.3952646123172587,0.11281247871398406,0.49228090186731266,0.5077190981326873,4.732127305130443e-10,4.763836616016366e-10,5.357705561144806e-10,4.169967670887926e-10,4.138258360002003e-10,0.38552201243583173,-0.4720256093596281,-0.38904851780011074
9.125,1.5722573884775806,334.57449277084834,20.68237617060695,23.02118535072715,2.3388091801202004,0.11308222811671087,0.4911331874918946,0.5088668125081054,4.703008779779849e-10,4.733970714847029e-10,5.312533021481429e-10,4.155408408212629e-10,4.124446473145449e-10,0.38710155327676427,-0.4704460685186956,-0.39027949720454996
9.15,1.5801057728831258,332.93503987713734,20.13589187270328,22.41831629323827,2.2824244205349906,0.113351046726125,0.4899903161872178,0.5100096838127822,4.674070615023616e-10,4.704286109859633e-10,5.267632893884752e-10,4.1409393258345126e-10,4.110723830998496e-10,0.3886802844113758,-0.46886733738408404,-0.39151373749960267
9.175,1.5879585187238745,331.30576418855577,19.592799976509426,21.818913069935164,2.2261130934257416,0.1136189363487973,0.4888522691623103,0.5111477308376897,4.6453120892432416e-10,4.674782115971675e-10,5.223004168999024e-10,4.126560062944325e-10,4.097090036215892e-10,0.3902581799680303,-0.46728944182742954,-0.39275122467163964
9.2,1.5958155626273316,329.6866245118697,19.0530867509474,21.222964660796958,2.169877909849554,0.11388589881593114,0.48771902743233564,0.5122809725676644,4.616732475332386e-10,4.645458041966692e-10,5.178645827944488e-10,4.112270255988897e-10,4.083544689354591e-10,0.39183521422150264,-0.4657124075739572,-0.3939919445696466
9.225,1.603676842454142,328.07757935319154,18.51673836472136,20.63045989714185,2.1137215324204917,0.11415193598283038,0.4865905718234712,0.5134094281765288,4.5883310408778417e-10,4.6163131906800503e-10,5.134556842598475e-10,4.098069538761625e-10,4.0700873889594166e-10,0.39341136159349016,-0.4641362602019697,-0.3952358829057408
9.25,1.6115422972909554,326.4785869281147,17.983740889695735,20.041387465374253,2.057646575678518,0.11441704972837444,0.48546688297773977,0.5145331170222602,4.560107048338415e-10,4.5873468591827053e-10,5.090736175873498e-10,4.0839575424919123e-10,4.056717731647622e-10,0.39498659665310254,-0.4625610251423573,-0.3964830252556963
9.275,1.6194118674432,324.8896051717299,17.454080304234136,19.455735910697275,2.0016556064631383,0.11468124195449944,0.484347941357793,0.515652058642207,4.5320597552217285e-10,4.5585583389629567e-10,5.047182781992345e-10,4.0699338959335684e-10,4.04343531219234e-10,0.3965608941173305,-0.46098672767812937,-0.3977333570594775
9.3,1.6272854944277637,323.3105917485236,16.927742496498716,18.87349364079026,1.9457511442915465,0.11494451458568676,0.4832337272516466,0.5167662727483534,4.5041884142589434e-10,4.529946916106174e-10,5.003895606760172e-10,4.0559982254521763e-10,4.030239723604946e-10,0.3981342288514933,-0.45941339294396655,-0.39898686362178276
9.325,1.6351631209655864,321.7415040621575,16.40471326771001,18.294648929451025,1.8899356617410132,0.11520686956845762,0.48212422077736694,0.5178757792226331,4.476492273577366e-10,4.5015118714724646e-10,4.960873587833542e-10,4.0421501551113873e-10,4.0171305572162886e-10,0.39970657586966507,-0.4578410459257948,-0.400243530112595
9.35,1.6430446909741687,320.1822992651289,15.884978335367135,17.71918992020246,1.8342115848353227,0.11546830887087453,0.4810194018877094,0.5189805981122906,4.4489705768709797e-10,4.4732524808723234e-10,4.918115654986453e-10,4.028389306758194e-10,4.0041074027568503e-10,0.40127791033508003,-0.4562697114603798,-0.40150334156774165
9.375,1.6509301495600006,318.63293426831234,15.368523336428284,17.147104629863303,1.7785812934350194,0.11572883448204918,0.4799192503747082,0.5200807496252918,4.421622563568854e-10,4.4451680152402066e-10,4.875620730373281e-10,4.0147153001071313e-10,3.9911698484357784e-10,0.40284820756051676,-0.4546994142349431,-0.40276628288946237
9.4,1.6588194430109109,317.0933657503818,14.855333830451436,16.578380952082686,1.7230471216312537,0.11598844841165663,0.4788237458742164,0.5211762541257836,4.394447469001461e-10,4.417257740806062e-10,4.83338772878869e-10,4.0011277528234345e-10,3.9783174810188333e-10,0.4044174430086618,-0.45313017878679807,-0.40403233884698503
9.425,1.6667125187883443,315.56355016711325,14.345395302695263,16.013006660838286,1.6676113581430223,0.11624715268945607,0.47773286787039804,0.522267132129602,4.367444524564876e-10,4.38952091926479e-10,4.791415557924437e-10,3.9876262806051423e-10,3.965549885905228e-10,0.4059855922924524,-0.45156202950300744,-0.4053014940771094
9.45,1.674609325519564,314.04344376056815,13.838693167180233,15.45096941389782,1.6122762467175848,0.11650494936481792,0.4766465957001713,0.5233534042998287,4.340612957882875e-10,4.36195680794364e-10,4.749703118623138e-10,3.974210497264142e-10,3.9528666472033765e-10,0.40755263117539875,-0.4499949906200611,-0.40657373308479855
9.475,1.6825098129897897,312.5330025681569,13.33521276970981,14.89225675624367,1.5570439865338601,0.11676184050625711,0.4755649085576015,0.5244350914423985,4.313951992966916e-10,4.334564659967533e-10,4.708249305128904e-10,3.9608800148061624e-10,3.9402673478055453e-10,0.40911853557188554,-0.4484290862235743,-0.4078490402437778
9.5,1.690413932134269,311.032182431583,12.834939390851847,14.336856123460443,1.5019167326085956,0.11701782820097245,0.4744877854982458,0.5255122145017542,4.287460850374012e-10,4.3073437244223127e-10,4.667053005334915e-10,3.9476344435097107e-10,3.92775156946141e-10,0.41068328154745337,-0.4468643402480065,-0.40912739979714113
9.525,1.698321635030285,309.54093900566784,12.337858248880119,13.784754845085244,1.4468965962051268,0.11727291455439266,0.4734152054434486,0.5265847945565514,4.2611387473625003e-10,4.280293246515922e-10,4.6261131010278894e-10,3.934473392003955e-10,3.915318892850533e-10,0.41224684531905975,-0.4453007764764001,-0.4104087958579645
9.55,1.7062328748891087,308.05922776705563,11.843954502676045,13.235940147920562,1.3919856452445183,0.11752710168972792,0.47234714718458704,0.527652852815413,4.2349848980456936e-10,4.2534124677375023e-10,4.5854284681294535e-10,3.921396467345551e-10,3.9029688976537424e-10,0.4138092032553201,-0.44373841854013973,-0.41169321240992685
9.575,1.714147606047894,306.5870040227994,11.353213254590637,12.690399159309548,1.3371859047189125,0.11778039174752798,0.4712835893872682,0.5287164106127318,4.208998513543429e-10,4.226700626014412e-10,4.544997976934405e-10,3.9084032750944193e-10,3.890701162623436e-10,0.41537033187672884,-0.442177289918731,-0.4129806333079369
9.6,1.7220657839615192,305.1242229188276,10.865619553266711,12.1481189103736,1.2824993571068903,0.1180327868852459,0.4702245105954763,0.5297754894045237,4.183178802131519e-10,4.2001569558671747e-10,4.5048204923458854e-10,3.895493419388464e-10,3.8785152656528083e-10,0.41693020785586016,-0.4406174139395997,-0.41427104227876754
9.625,1.729987365194378,303.6708394482918,10.381158396421437,11.609086339212114,1.2279279427906775,0.11828428927680801,0.4691698892356705,0.5308301107643295,4.157524969389092e-10,4.173780688562345e-10,4.46489487410744e-10,3.8826665030172505e-10,3.8664107838439976e-10,0.4184888080175499,-0.43905881377790995,-0.41556442292169676
9.65,1.7379123074121257,302.22680845979534,9.899814733589283,11.073288294064286,1.1734735604750028,0.11853490111218955,0.4681197036208343,0.5318802963791657,4.1320362183438403e-10,4.147571052263302e-10,4.4252199770319795e-10,3.869922127494625e-10,3.854387293575163e-10,0.420046109339057,-0.43750151245640284,-0.416860758709154
9.675,1.745840569373378,300.7920846655039,9.42157346882546,10.540711536432914,1.119138067607454,0.11878462459699647,0.46707393195447455,0.5329260680455254,4.106711749615182e-10,4.1215272721789726e-10,4.3857946512276497e-10,3.8572598931302955e-10,3.842444370566505e-10,0.4216020889502062,-0.43594553284525367,-0.41816003298737386
9.7,1.753772110921371,299.36662264913724,8.946419463369926,10.011342744170074,1.0649232808001472,0.11903346195205262,0.4660325523345725,0.5339674476654275,4.08155076155532e-10,4.0956485707104767e-10,4.346617742320589e-10,3.8446793991003645e-10,3.830581589945208e-10,0.4231567241335111,-0.43439089766194877,-0.419462228977055
9.725,1.761706892975581,297.95037687384377,8.474337538272092,9.485168514524647,1.010830976252554,0.11928141541299303,0.46499554275748456,0.5350044572425154,4.056552450388237e-10,4.069934167595717e-10,4.307688091674611e-10,3.832180243516823e-10,3.818798526309343e-10,0.42470999232427825,-0.4328376294711816,-0.4207673297740252
9.75,1.7696448775233071,296.5433016899565,8.005312476976323,8.962175367151648,0.9568628901753232,0.11952848722986247,0.46396288112179485,0.5360371188782052,4.0317160103466037e-10,4.044383280051899e-10,4.2690045366077914e-10,3.819762023496007e-10,3.8070947537907114e-10,0.42626187111069236,-0.4312857506847675,-0.42207531834991224
9.775,1.7775860276112219,295.1453513426326,7.539329027868364,8.442349747083304,0.9030207192149385,0.11977467966672022,0.4629345452321183,0.5370654547678817,4.007040633806616e-10,4.01899512291599e-10,4.230565910605968e-10,3.807424335226012e-10,3.795469846116638e-10,0.4278123382338823,-0.42973528356157753,-0.42338617755282004
9.8,1.7855303073368907,293.75647997937597,7.076371906782823,7.925678027661881,0.8493061208790583,0.1200199950012497,0.46191051280285556,0.5380894871971444,3.9825255114207843e-10,3.9937689087831394e-10,4.1923710435331823e-10,3.7951667740330965e-10,3.7839233766707414e-10,0.4293613715879691,-0.42818625020749074,-0.4246998901080101
9.825,1.7934776818402614,292.3766416574431,6.616425799471864,7.412146513434255,0.7957207139623903,0.12026443552437424,0.4608907614618978,0.5391092385381022,3.9581698322486466e-10,3.9687038481430287e-10,4.15441876183903e-10,3.7829889344470277e-10,3.7724549185526456e-10,0.4309089492200949,-0.426638672575365,-0.4260164386185887
9.85,1.8014281172951305,291.0057903511332,6.159475364035253,6.901741443008205,0.7422660789729513,0.12050800353987795,0.4598752687542842,0.5401247312457158,3.9339727838854596e-10,3.9437991495142063e-10,4.1167078887629793e-10,3.770890410265434e-10,3.761064044636687e-10,0.43245504933043377,-0.4250925724650261,-0.4273358055661981
9.875,1.8093815809005838,289.6438799589633,5.705505233311934,6.394448991870506,0.6889437585585718,0.12075070136403214,0.4588640121458105,0.5411359878541895,3.9099335525888356e-10,3.9190540195763705e-10,4.0792372445356187e-10,3.758870794617122e-10,3.7497503276295873e-10,0.4339996502721848,-0.42354797152327506,-0.4286579733117136
9.9,1.8173380408724145,288.29086431072733,5.254500017233284,5.890255275166788,0.6357552579335032,0.12099253132522685,0.4578569690265891,0.5421430309734109,3.8860513234033506e-10,3.8944676633006243e-10,4.0420056465768686e-10,3.74692968002438e-10,3.7385133401271063e-10,0.4355427305515464,-0.42200489124391344,-0.4299829240959449
9.925,1.825297466434527,286.94669717444225,4.8064443051382595,5.389146350443258,0.5827020453049978,0.1212334957636082,0.4568541167145608,0.5431458832854392,3.8623252802831463e-10,3.870039284077727e-10,4.0050119096911756e-10,3.735066658464278e-10,3.727352654669697e-10,0.43708426882767365,-0.4204633529677862,-0.43131064004034164
9.95,1.8332598278103214,285.61133226317924,4.361322668050584,4.891108220350307,0.5297855522997229,0.1214735970307204,0.4558554324589582,0.5441445675410418,3.838754606212512e-10,3.8457680838443177e-10,3.9682548462596745e-10,3.7232813214289605e-10,3.716267843797155e-10,0.43862424391261734,-0.4189233778828425,-0.43264110314770365
9.975,1.8412250962140626,284.2847232417821,3.9191196609182106,4.3961268353080944,0.4770071743898839,0.12171283748915335,0.4548608934437226,0.5451391065562774,3.815338483324469e-10,3.821653263207144e-10,3.9317332664293494e-10,3.711573259984939e-10,3.7052584801022643e-10,0.440162634771246,-0.41738498702421384,-0.43397429530289555
10.0,1.84919324384224,282.9668237334732,3.479819824815233,3.9041880961341646,0.42436827131893096,0.12195121951219515,0.4538704767908712,0.5461295232091288,3.7920760930173743e-10,3.7976940215653e-10,3.8954459782992087e-10,3.699942064831392e-10,3.694324136283466e-10,0.4416994205211506,-0.41584820127430927,-0.43531019827356504
10.025,1.857164243864918,281.6575873263469,3.0434076891064787,3.4152778566332067,0.3718701675267275,0.12218874548348982,0.45288415956381867,0.5471158404361813,3.768966616069538e-10,3.7738895572304723e-10,3.8593917881034706e-10,3.6883873263574735e-10,3.6834643851965394e-10,0.4432345804325319,-0.41431304136292796,-0.4366487937108651
10.05,1.8651380704170748,280.35696757975245,2.6098677735749836,2.9293819261490444,0.31951415257406074,0.12242541779670005,0.45190191877064934,0.5480980812293507,3.7460092327518844e-10,3.7502390675452193e-10,3.8235695003917917e-10,3.676908634698647e-10,3.672678799905312e-10,0.4447680939280712,-0.41277952786738864,-0.4379900631501799
10.075,1.8731146985899407,279.06491803056525,2.1791845905125897,2.4464860720789714,0.2673014815663812,0.12266123885517487,0.45092373136734465,0.5490762686326554,3.7232031229386526e-10,3.7267417489992847e-10,3.787977918206539e-10,3.665505579792031e-10,3.661966953731399e-10,0.44629994058278444,-0.4112476812126754,-0.4393339880118546
10.1,1.8810941044223286,277.78139219934917,1.7513426467738922,1.9665760223505497,0.2152333755766577,0.12289621107162219,0.4499495742609616,0.5500504257390384,3.7005474662161606e-10,3.703396797343958e-10,3.752615843257131e-10,3.6541777514307844e-10,3.6513284203029873e-10,0.44783010012385926,-0.4097175216716006,-0.4406805496019279
10.125,1.8890762648919666,276.5063435964088,1.326326445793766,1.4896374678610063,0.16331102206724027,0.12313033686778643,0.4489794243127656,0.5510205756872344,3.678041441989644e-10,3.680203407704496e-10,3.7174820760914654e-10,3.642924739317527e-10,3.640762773602675e-10,0.44935855243047645,-0.4081890693649834,-0.4420297291128684
10.15,1.89706115790683,275.2397257277337,0.9041204895687316,1.0156560648793571,0.11153557531062538,0.12336361867413072,0.4480132583413169,0.5519867416586831,3.65568422958817e-10,3.65716077469061e-10,3.6825754162644303e-10,3.6317461331167896e-10,3.6302695880143493e-10,0.4508852775336145,-0.40666234426184533,-0.4433815076243136
10.175,1.9050487622964725,273.98149210083466,0.4847092806023998,0.5446174374114211,0.05990815680902143,0.12359605892952409,0.4470510531255101,0.5529489468744899,3.633475008367659e-10,3.63426809250504e-10,3.6478946625035467e-10,3.6206415225065336e-10,3.6198484383691525e-10,0.452410255615839,-0.4051373661796209,-0.4447358661038121
10.2,1.9130390578033682,272.73159623047326,0.06807732381525476,0.07650717952786974,0.008429855712614981,0.12382766008093313,0.44609278540756836,0.5539072145924316,3.6114129578120125e-10,3.6115245550502216e-10,3.6134386128717326e-10,3.6096104972287106e-10,3.6094988999905014e-10,0.45393346701107534,-0.4036141547843845,-0.4460927854075683
