xi,phi,eps_tilde,m_tilde,phi_linear
2.362336683417085,0.06287164725917309,0.0039536252778777994,5.719904233936847,0.02602065281360557
2.3874572864321606,0.05924253763345201,0.0035102941573272564,5.726540207990682,0.024513689517622013
2.412577889447236,0.05578756428134666,0.0031127366341731815,5.732553908357754,0.023079431930419517
2.4376984924623115,0.05250082162670385,0.0027567161409610486,5.737995114751091,0.02171538280694194
2.462819095477387,0.04937643968552564,0.0024383299962140743,5.742911532644249,0.02041906281159838
2.487939698492462,0.04640859643739649,0.002153989756927199,5.74734676257696,0.019188015528622277
2.5130603015075375,0.04359152931498234,0.0019004019700927402,5.7513424716610135,0.018019812104787484
2.538180904522613,0.04091954582159641,0.0016745494125592448,5.754936505481879,0.016912055529384743
2.5633015075376884,0.03838703329002472,0.0014736728944004336,5.758164934610295,0.015862384557619697
2.588422110552764,0.03598846779874229,0.0012952536877435304,5.761060324969619,0.014868477284746807
2.613542713567839,0.033718422264322784,0.001136996630713809,5.763653635187139,0.013928054379300012
2.6386633165829143,0.03157157373125567,0.000996813944818398,5.7659726533797855,0.013038881984722138
2.6637839195979898,0.029542709882538713,0.0008728097937264953,5.768043730542028,0.012198774299533328
2.6889045226130652,0.02762673479631111,0.0007632656020015843,5.769890385200381,0.011405595846913558
2.7140251256281407,0.02581867397544548,0.0006666261438900438,5.771534865938044,0.010657263445211033
2.739145728643216,0.02411367867842623,0.0005814864047453248,5.772996920228132,0.009951747891427222
2.764266331658291,0.022507029581019904,0.0005065792110358008,5.7742951856404385,0.009287075370174864
2.7893869346733666,0.020994139799196485,0.00044076361910848447,5.775446115283501,0.008661328600961289
2.814507537688442,0.019570557304500916,0.0003830140479158723,5.776465202291539,0.00807264773691918
2.8396281407035175,0.018231966763608685,0.000332410136710638,5.7773660515529945,0.007519231028294523
2.864748743718593,0.016974190834143275,0.0002881273052215208,5.778161445848038,0.006999335264112427
2.889869346733668,0.015793190948993733,0.0002494279909899245,5.7788625517642584,0.006511276005479053
2.9149899497487435,0.014685067621362045,0.00021565353631621716,5.7794798384900865,0.006053427623947278
2.940110552763819,0.01364606030260333,0.00018621669558288606,5.78002240485811,0.005624223158280482
2.9652311557788944,0.012672546824608262,0.00016059473253458604,5.780498763457152,0.005222154002796194
2.99035175879397,0.011761042458030706,0.00013832307635004088,5.780916275443701,0.004845769440266066
3.0154723618090453,0.010908198617093932,0.0001189895049866614,5.7812818134802,0.004493676032094103
3.0405929648241203,0.010110801241029612,0.00010222882426688973,5.781601291168035,0.004164536878196986
3.065713567839196,0.00936576888142575,8.7718011459385e-05,5.781880218512859,0.0038570707586729823
3.0908341708542713,0.008670150523895113,7.517179264479529e-05,5.782123313425119,0.0035700511689744033
3.1159547738693467,0.008021123171534266,6.433862390451859e-05,5.782334963105198,0.003302305259896666
3.141075376884422,0.007415989216637886,5.4997047294218226e-05,5.7825189059131485,0.0030527126932701587
