x,r_km,f_metric,Phi,background,a_gl,psi,dpsi_dx,gradient_density,potential_density,weighted_free_energy_density,gl_residual
0.243252447850149,2.4629310344827586,0.9253985499079391,-0.7747945218160235,v6_tov,-79.99999526770767,8.91309382175925,-0.2813102859638459,0.03661592782597495,-1599.9223170120233,-43.62288758863824,3.234890755265951e-07
0.24637950385076823,2.494592476489028,0.9236208656158654,-0.773907235746463,v6_tov,-79.99999469780522,8.912198786438225,-0.29131717481733505,0.039191863958963145,-1599.9177894452794,-44.79118365673191,3.3000299026753055e-07
0.24950655985138745,2.526253918495298,0.921827963135594,-0.7730097369035172,v6_tov,-79.99999405927032,8.911271891520059,-0.301694367118457,0.04195215606668518,-1599.9129651578396,-45.97640853084937,3.371222874193336e-07
0.25263361585200667,2.5579153605015676,0.9200185205804686,-0.772100996182671,v6_tov,-79.99999334383767,8.910311956076123,-0.3124567882931172,0.044910356568346826,-1599.9078234662563,-47.1786864333585,3.4425647754687816e-07
0.2557606718526259,2.589576802507837,0.9181948239595307,-0.771182441385562,v6_tov,-79.99999254224663,8.909317751770526,-0.32361985002895466,0.04808118350361099,-1599.902342170308,-48.39802858201387,3.51565745404514e-07
0.2588877278532451,2.6212382445141067,0.9163570875730586,-0.7702541063295684,v6_tov,-79.99999164412124,8.908288001288218,-0.33519963825023746,0.05148039021240776,-1599.8964974393557,-49.63450930631239,3.58938677891274e-07
0.26201478385386434,2.6528996865203767,0.9145044979265146,-0.7693152905760868,v6_tov,-79.99999063783605,8.907221375690135,-0.34721302154043615,0.05512490557212897,-1599.8902636841078,-50.88824095135218,3.667711325761047e-07
0.2651418398544836,2.684561128526646,0.912637010630758,-0.7683658176561716,v6_tov,-79.99998951036554,8.906116492163216,-0.35967750959121697,0.05903297174028039,-1599.8836134207872,-52.15931289117476,3.7481026993191335e-07
0.2682688958551028,2.7162225705329157,0.9107561939615743,-0.7674066784535075,v6_tov,-79.99998824711555,8.904971912260825,-0.3726112435934151,0.06322430283698036,-1599.8765171280702,-53.44775386597453,3.831062258541351e-07
0.271395951855722,2.7478840125391852,0.9088622644822718,-0.7664379083034785,v6_tov,-79.99998683173442,8.903786139712862,-0.38603319780561657,0.06772006796208262,-1599.8689430907423,-54.75364060962328,3.9134260987339076e-07
